ticket_id,primeira_resposta_min,primeira_resposta_biz_min,resolucao_min,resolucao_biz_min,pendencia_min,pendencia_biz_min,primeira_resposta_h,resolucao_h,pendencia_h,num_respostas,num_reabertas
49907,5.0,5.0,5.0,5.0,5.0,5.0,0.08,0.08,0.08,1,0
49902,35.0,35.0,34.0,34.0,34.0,34.0,0.58,0.57,0.57,1,0
49904,6.0,6.0,29.0,29.0,16.0,16.0,0.1,0.48,0.27,7,0
49901,4.0,4.0,10.0,10.0,10.0,10.0,0.07,0.17,0.17,2,0
49899,5.0,5.0,9.0,9.0,9.0,9.0,0.08,0.15,0.15,2,0
49896,17.0,17.0,17.0,17.0,17.0,17.0,0.28,0.28,0.28,1,0
49898,21.0,21.0,51.0,51.0,41.0,41.0,0.35,0.85,0.68,2,0
49893,1.0,1.0,27.0,27.0,14.0,14.0,0.02,0.45,0.23,7,0
49892,26.0,26.0,74.0,74.0,65.0,65.0,0.43,1.23,1.08,2,0
49361,22.0,22.0,56.0,56.0,47.0,47.0,0.37,0.93,0.78,2,0
49364,45.0,45.0,45.0,45.0,45.0,45.0,0.75,0.75,0.75,1,0
49352,37.0,37.0,76.0,76.0,72.0,72.0,0.62,1.27,1.2,2,1
49350,83.0,83.0,94.0,94.0,94.0,94.0,1.38,1.57,1.57,3,0
49351,80.0,80.0,105.0,105.0,95.0,95.0,1.33,1.75,1.58,2,0
49348,78.0,78.0,98.0,98.0,96.0,96.0,1.3,1.63,1.6,3,0
49344,78.0,78.0,124.0,124.0,112.0,112.0,1.3,2.07,1.87,3,0
49346,75.0,75.0,132.0,132.0,132.0,132.0,1.25,2.2,2.2,3,0
49335,94.0,94.0,130.0,130.0,118.0,118.0,1.57,2.17,1.97,2,0
49144,1296.0,396.0,1341.0,441.0,45.0,45.0,21.6,22.35,0.75,6,0
49226,,,1115.0,215.0,1114.0,214.0,,18.58,18.57,0,0
49360,,,26.0,26.0,26.0,26.0,,0.43,0.43,0,0
49201,,,1156.0,256.0,1155.0,255.0,,19.27,19.25,0,0
49202,,,1156.0,256.0,1156.0,256.0,,19.27,19.27,0,0
49236,,,1072.0,172.0,1072.0,172.0,,17.87,17.87,0,0
49261,,,976.0,163.0,976.0,163.0,,16.27,16.27,0,0
41570,28318.0,8840.0,28318.0,8840.0,8365.0,1667.0,471.97,471.97,139.42,2,0
49250,,,1008.0,164.0,1008.0,164.0,,16.8,16.8,0,0
49942,6.0,6.0,6.0,6.0,6.0,6.0,0.1,0.1,0.1,1,0
49946,6.0,6.0,6.0,6.0,6.0,6.0,0.1,0.1,0.1,1,0
49935,2.0,2.0,11.0,11.0,9.0,9.0,0.03,0.18,0.15,6,0
49927,14.0,14.0,18.0,18.0,18.0,18.0,0.23,0.3,0.3,2,0
49929,5.0,5.0,24.0,24.0,24.0,24.0,0.08,0.4,0.4,2,0
49930,6.0,6.0,40.0,40.0,40.0,40.0,0.1,0.67,0.67,2,0
49924,2.0,2.0,26.0,26.0,17.0,17.0,0.03,0.43,0.28,2,0
49926,20.0,20.0,20.0,20.0,20.0,20.0,0.33,0.33,0.33,1,0
49918,39.0,39.0,39.0,39.0,39.0,39.0,0.65,0.65,0.65,1,0
49919,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
49921,4.0,4.0,13.0,13.0,13.0,13.0,0.07,0.22,0.22,2,0
49914,2.0,2.0,28.0,28.0,20.0,20.0,0.03,0.47,0.33,3,0
49916,43.0,43.0,43.0,43.0,43.0,43.0,0.72,0.72,0.72,1,0
49915,42.0,42.0,73.0,73.0,73.0,73.0,0.7,1.22,1.22,4,0
49905,4.0,4.0,58.0,58.0,23.0,23.0,0.07,0.97,0.38,8,0
49910,14.0,14.0,50.0,50.0,40.0,40.0,0.23,0.83,0.67,2,0
49911,11.0,11.0,45.0,45.0,40.0,40.0,0.18,0.75,0.67,7,0
49891,2.0,2.0,76.0,76.0,2.0,2.0,0.03,1.27,0.03,6,0
49884,9.0,9.0,87.0,87.0,10.0,10.0,0.15,1.45,0.17,2,0
49885,9.0,9.0,87.0,87.0,10.0,10.0,0.15,1.45,0.17,2,0
49887,8.0,8.0,86.0,86.0,9.0,9.0,0.13,1.43,0.15,4,0
49888,7.0,7.0,101.0,101.0,22.0,22.0,0.12,1.68,0.37,9,0
49900,1.0,1.0,109.0,109.0,24.0,24.0,0.02,1.82,0.4,10,0
49882,9.0,9.0,87.0,87.0,10.0,10.0,0.15,1.45,0.17,2,0
49883,9.0,9.0,87.0,87.0,10.0,10.0,0.15,1.45,0.17,2,0
49347,84.0,84.0,163.0,163.0,158.0,158.0,1.4,2.72,2.63,3,0
49826,9.0,9.0,87.0,87.0,10.0,10.0,0.15,1.45,0.17,2,0
49327,141.0,141.0,231.0,231.0,223.0,223.0,2.35,3.85,3.72,3,0
49338,101.0,101.0,192.0,192.0,131.0,131.0,1.68,3.2,2.18,11,0
49328,8.0,8.0,263.0,263.0,120.0,120.0,0.13,4.38,2.0,10,1
43202,22815.0,7335.0,22816.0,7336.0,3790.0,1090.0,380.25,380.27,63.17,1,0
49203,1235.0,335.0,1235.0,335.0,1236.0,336.0,20.58,20.58,20.6,1,0
49317,192.0,144.0,291.0,242.0,192.0,144.0,3.2,4.85,3.2,1,0
49974,4.0,4.0,4.0,4.0,4.0,4.0,0.07,0.07,0.07,1,0
49963,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
49964,24.0,24.0,39.0,39.0,38.0,38.0,0.4,0.65,0.63,3,0
49966,34.0,34.0,34.0,34.0,34.0,34.0,0.57,0.57,0.57,1,0
49960,15.0,15.0,22.0,22.0,21.0,21.0,0.25,0.37,0.35,6,0
49961,16.0,16.0,32.0,32.0,26.0,26.0,0.27,0.53,0.43,4,0
49953,34.0,34.0,34.0,34.0,34.0,34.0,0.57,0.57,0.57,1,0
49944,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
49947,55.0,55.0,61.0,61.0,61.0,61.0,0.92,1.02,1.02,2,0
49948,35.0,35.0,35.0,35.0,35.0,35.0,0.58,0.58,0.58,1,0
49940,40.0,40.0,39.0,39.0,39.0,39.0,0.67,0.65,0.65,1,0
49941,42.0,42.0,42.0,42.0,42.0,42.0,0.7,0.7,0.7,1,0
49943,36.0,36.0,36.0,36.0,36.0,36.0,0.6,0.6,0.6,1,0
49937,49.0,49.0,49.0,49.0,49.0,49.0,0.82,0.82,0.82,1,0
49934,44.0,44.0,73.0,73.0,73.0,73.0,0.73,1.22,1.22,2,0
49922,4.0,4.0,88.0,88.0,74.0,74.0,0.07,1.47,1.23,3,0
49931,76.0,76.0,76.0,76.0,76.0,76.0,1.27,1.27,1.27,1,0
49920,20.0,20.0,111.0,111.0,23.0,23.0,0.33,1.85,0.38,7,0
49890,3.0,3.0,184.0,184.0,5.0,5.0,0.05,3.07,0.08,9,1
49895,5.0,5.0,128.0,128.0,14.0,14.0,0.08,2.13,0.23,5,0
49318,25.0,0.0,345.0,303.0,216.0,175.0,0.42,5.75,3.6,6,1
49886,9.0,9.0,190.0,190.0,57.0,57.0,0.15,3.17,0.95,9,0
49987,,,0.0,0.0,0.0,0.0,,,,0,0
49983,,,0.0,0.0,0.0,0.0,,,,0,0
49993,,,0.0,0.0,0.0,0.0,,,,0,0
49999,,,0.0,0.0,0.0,0.0,,,,0,0
49981,,,0.0,0.0,0.0,0.0,,,,0,0
49982,,,0.0,0.0,0.0,0.0,,,,0,0
49986,,,0.0,0.0,0.0,0.0,,,,0,0
49996,,,0.0,0.0,0.0,0.0,,,,0,0
49984,,,0.0,0.0,0.0,0.0,,,,0,0
49989,,,0.0,0.0,0.0,0.0,,,,0,0
49988,,,0.0,0.0,0.0,0.0,,,,0,0
49995,,,0.0,0.0,0.0,0.0,,,,0,0
50000,,,0.0,0.0,0.0,0.0,,,,0,0
49985,,,0.0,0.0,0.0,0.0,,,,0,0
49990,,,0.0,0.0,0.0,0.0,,,,0,0
49991,,,0.0,0.0,0.0,0.0,,,,0,0
49992,,,0.0,0.0,0.0,0.0,,,,0,0
49994,,,0.0,0.0,0.0,0.0,,,,0,0
49998,,,0.0,0.0,0.0,0.0,,,,0,0
50003,,,0.0,0.0,0.0,0.0,,,,0,0
50011,,,0.0,0.0,0.0,0.0,,,,0,0
50005,,,0.0,0.0,0.0,0.0,,,,0,0
50004,,,0.0,0.0,0.0,0.0,,,,0,0
49997,,,0.0,0.0,0.0,0.0,,,,0,0
50009,,,0.0,0.0,0.0,0.0,,,,0,0
50006,,,0.0,0.0,0.0,0.0,,,,0,0
50007,,,0.0,0.0,0.0,0.0,,,,0,0
50008,,,0.0,0.0,0.0,0.0,,,,0,0
50010,,,0.0,0.0,0.0,0.0,,,,0,0
50013,,,0.0,0.0,0.0,0.0,,,,0,0
50001,,,0.0,0.0,0.0,0.0,,,,0,0
50002,,,0.0,0.0,0.0,0.0,,,,0,0
50012,,,0.0,0.0,0.0,0.0,,,,0,0
50016,,,0.0,0.0,0.0,0.0,,,,0,0
50020,,,0.0,0.0,0.0,0.0,,,,0,0
50025,,,0.0,0.0,0.0,0.0,,,,0,0
50040,,,0.0,0.0,0.0,0.0,,,,0,0
50045,,,0.0,0.0,0.0,0.0,,,,0,0
50038,,,0.0,0.0,0.0,0.0,,,,0,0
50019,,,0.0,0.0,0.0,0.0,,,,0,0
50036,,,0.0,0.0,0.0,0.0,,,,0,0
50043,,,0.0,0.0,0.0,0.0,,,,0,0
50048,,,0.0,0.0,0.0,0.0,,,,0,0
50017,,,0.0,0.0,0.0,0.0,,,,0,0
50027,,,0.0,0.0,0.0,0.0,,,,0,0
50032,,,0.0,0.0,0.0,0.0,,,,0,0
50028,,,0.0,0.0,0.0,0.0,,,,0,0
50034,,,0.0,0.0,0.0,0.0,,,,0,0
50018,,,0.0,0.0,0.0,0.0,,,,0,0
50022,,,0.0,0.0,0.0,0.0,,,,0,0
50023,,,0.0,0.0,0.0,0.0,,,,0,0
50029,,,0.0,0.0,0.0,0.0,,,,0,0
50030,,,0.0,0.0,0.0,0.0,,,,0,0
50033,,,0.0,0.0,0.0,0.0,,,,0,0
50039,,,0.0,0.0,0.0,0.0,,,,0,0
50042,,,0.0,0.0,0.0,0.0,,,,0,0
50044,,,0.0,0.0,0.0,0.0,,,,0,0
50021,,,0.0,0.0,0.0,0.0,,,,0,0
50026,,,0.0,0.0,0.0,0.0,,,,0,0
50024,,,0.0,0.0,0.0,0.0,,,,0,0
50031,,,0.0,0.0,0.0,0.0,,,,0,0
50035,,,0.0,0.0,0.0,0.0,,,,0,0
50037,,,0.0,0.0,0.0,0.0,,,,0,0
50041,,,0.0,0.0,0.0,0.0,,,,0,0
50046,,,0.0,0.0,0.0,0.0,,,,0,0
50051,,,0.0,0.0,0.0,0.0,,,,0,0
50053,,,0.0,0.0,0.0,0.0,,,,0,0
50052,,,0.0,0.0,0.0,0.0,,,,0,0
50054,,,0.0,0.0,0.0,0.0,,,,0,0
50047,,,0.0,0.0,0.0,0.0,,,,0,0
50050,,,0.0,0.0,0.0,0.0,,,,0,0
50055,,,0.0,0.0,0.0,0.0,,,,0,0
50049,,,0.0,0.0,0.0,0.0,,,,0,0
50062,,,0.0,0.0,0.0,0.0,,,,0,0
50070,,,0.0,0.0,0.0,0.0,,,,0,0
50069,,,0.0,0.0,0.0,0.0,,,,0,0
50071,,,0.0,0.0,0.0,0.0,,,,0,0
50066,,,0.0,0.0,0.0,0.0,,,,0,0
50067,,,0.0,0.0,0.0,0.0,,,,0,0
50057,,,0.0,0.0,0.0,0.0,,,,0,0
50063,,,0.0,0.0,0.0,0.0,,,,0,0
50065,,,0.0,0.0,0.0,0.0,,,,0,0
50064,,,0.0,0.0,0.0,0.0,,,,0,0
50072,,,0.0,0.0,0.0,0.0,,,,0,0
50073,,,0.0,0.0,0.0,0.0,,,,0,0
50058,,,0.0,0.0,0.0,0.0,,,,0,0
50068,,,0.0,0.0,0.0,0.0,,,,0,0
50074,,,0.0,0.0,0.0,0.0,,,,0,0
50075,,,0.0,0.0,0.0,0.0,,,,0,0
50060,,,0.0,0.0,0.0,0.0,,,,0,0
50056,,,0.0,0.0,0.0,0.0,,,,0,0
50061,,,0.0,0.0,0.0,0.0,,,,0,0
50059,,,0.0,0.0,0.0,0.0,,,,0,0
50078,,,0.0,0.0,0.0,0.0,,,,0,0
50090,,,0.0,0.0,0.0,0.0,,,,0,0
50094,,,0.0,0.0,0.0,0.0,,,,0,0
50084,,,0.0,0.0,0.0,0.0,,,,0,0
50081,,,0.0,0.0,0.0,0.0,,,,0,0
50083,,,0.0,0.0,0.0,0.0,,,,0,0
50096,,,0.0,0.0,0.0,0.0,,,,0,0
50076,,,0.0,0.0,0.0,0.0,,,,0,0
50079,,,0.0,0.0,0.0,0.0,,,,0,0
50085,,,0.0,0.0,0.0,0.0,,,,0,0
50089,,,0.0,0.0,0.0,0.0,,,,0,0
50093,,,0.0,0.0,0.0,0.0,,,,0,0
50080,,,0.0,0.0,0.0,0.0,,,,0,0
50088,,,0.0,0.0,0.0,0.0,,,,0,0
50077,,,0.0,0.0,0.0,0.0,,,,0,0
50082,,,0.0,0.0,0.0,0.0,,,,0,0
50092,,,0.0,0.0,0.0,0.0,,,,0,0
50099,,,0.0,0.0,0.0,0.0,,,,0,0
50106,,,0.0,0.0,0.0,0.0,,,,0,0
50103,,,0.0,0.0,0.0,0.0,,,,0,0
50087,,,0.0,0.0,0.0,0.0,,,,0,0
50100,,,0.0,0.0,0.0,0.0,,,,0,0
50098,,,0.0,0.0,0.0,0.0,,,,0,0
50095,,,0.0,0.0,0.0,0.0,,,,0,0
50091,,,0.0,0.0,0.0,0.0,,,,0,0
50097,,,0.0,0.0,0.0,0.0,,,,0,0
50101,,,0.0,0.0,0.0,0.0,,,,0,0
50086,,,0.0,0.0,0.0,0.0,,,,0,0
50116,,,0.0,0.0,0.0,0.0,,,,0,0
50115,,,0.0,0.0,0.0,0.0,,,,0,0
50110,,,0.0,0.0,0.0,0.0,,,,0,0
50109,,,0.0,0.0,0.0,0.0,,,,0,0
50117,,,0.0,0.0,0.0,0.0,,,,0,0
50122,,,0.0,0.0,0.0,0.0,,,,0,0
50113,,,0.0,0.0,0.0,0.0,,,,0,0
50130,,,0.0,0.0,0.0,0.0,,,,0,0
50132,,,0.0,0.0,0.0,0.0,,,,0,0
50112,,,0.0,0.0,0.0,0.0,,,,0,0
50119,,,0.0,0.0,0.0,0.0,,,,0,0
50128,,,0.0,0.0,0.0,0.0,,,,0,0
50129,,,0.0,0.0,0.0,0.0,,,,0,0
50131,,,0.0,0.0,0.0,0.0,,,,0,0
50102,,,0.0,0.0,0.0,0.0,,,,0,0
50104,,,0.0,0.0,0.0,0.0,,,,0,0
50108,,,0.0,0.0,0.0,0.0,,,,0,0
50121,,,0.0,0.0,0.0,0.0,,,,0,0
50120,,,0.0,0.0,0.0,0.0,,,,0,0
50127,,,0.0,0.0,0.0,0.0,,,,0,0
50105,,,0.0,0.0,0.0,0.0,,,,0,0
50107,,,0.0,0.0,0.0,0.0,,,,0,0
50111,,,0.0,0.0,0.0,0.0,,,,0,0
50114,,,0.0,0.0,0.0,0.0,,,,0,0
50125,,,0.0,0.0,0.0,0.0,,,,0,0
50126,,,0.0,0.0,0.0,0.0,,,,0,0
50118,,,0.0,0.0,0.0,0.0,,,,0,0
50123,,,0.0,0.0,0.0,0.0,,,,0,0
50124,,,0.0,0.0,0.0,0.0,,,,0,0
50133,,,0.0,0.0,0.0,0.0,,,,0,0
50135,,,0.0,0.0,0.0,0.0,,,,0,0
50137,,,0.0,0.0,0.0,0.0,,,,0,0
50136,,,0.0,0.0,0.0,0.0,,,,0,0
50149,,,0.0,0.0,0.0,0.0,,,,0,0
50155,,,0.0,0.0,0.0,0.0,,,,0,0
50161,,,0.0,0.0,0.0,0.0,,,,0,0
50145,,,0.0,0.0,0.0,0.0,,,,0,0
50162,,,0.0,0.0,0.0,0.0,,,,0,0
50157,,,0.0,0.0,0.0,0.0,,,,0,0
50138,,,0.0,0.0,0.0,0.0,,,,0,0
50142,,,0.0,0.0,0.0,0.0,,,,0,0
50147,,,0.0,0.0,0.0,0.0,,,,0,0
50146,,,0.0,0.0,0.0,0.0,,,,0,0
50156,,,0.0,0.0,0.0,0.0,,,,0,0
50158,,,0.0,0.0,0.0,0.0,,,,0,0
50164,,,0.0,0.0,0.0,0.0,,,,0,0
50168,,,0.0,0.0,0.0,0.0,,,,0,0
50139,,,0.0,0.0,0.0,0.0,,,,0,0
50143,,,0.0,0.0,0.0,0.0,,,,0,0
50150,,,0.0,0.0,0.0,0.0,,,,0,0
50159,,,0.0,0.0,0.0,0.0,,,,0,0
50153,,,0.0,0.0,0.0,0.0,,,,0,0
50165,,,0.0,0.0,0.0,0.0,,,,0,0
50166,,,0.0,0.0,0.0,0.0,,,,0,0
50141,,,0.0,0.0,0.0,0.0,,,,0,0
50144,,,0.0,0.0,0.0,0.0,,,,0,0
50152,,,0.0,0.0,0.0,0.0,,,,0,0
50154,,,0.0,0.0,0.0,0.0,,,,0,0
50163,,,0.0,0.0,0.0,0.0,,,,0,0
50167,,,0.0,0.0,0.0,0.0,,,,0,0
50140,,,0.0,0.0,0.0,0.0,,,,0,0
50148,,,0.0,0.0,0.0,0.0,,,,0,0
50151,,,0.0,0.0,0.0,0.0,,,,0,0
50160,,,0.0,0.0,0.0,0.0,,,,0,0
50173,,,0.0,0.0,0.0,0.0,,,,0,0
50174,,,0.0,0.0,0.0,0.0,,,,0,0
50175,,,0.0,0.0,0.0,0.0,,,,0,0
50176,,,0.0,0.0,0.0,0.0,,,,0,0
50179,,,0.0,0.0,0.0,0.0,,,,0,0
50180,,,0.0,0.0,0.0,0.0,,,,0,0
50181,,,0.0,0.0,0.0,0.0,,,,0,0
50184,,,0.0,0.0,0.0,0.0,,,,0,0
50134,36.0,36.0,36.0,36.0,36.0,36.0,0.6,0.6,0.6,1,0
49978,37.0,37.0,37.0,37.0,37.0,37.0,0.62,0.62,0.62,1,0
49973,4.0,4.0,66.0,66.0,50.0,50.0,0.07,1.1,0.83,6,0
49976,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
49977,18.0,18.0,18.0,18.0,18.0,18.0,0.3,0.3,0.3,1,0
49971,47.0,47.0,47.0,47.0,47.0,47.0,0.78,0.78,0.78,1,0
49972,50.0,50.0,50.0,50.0,50.0,50.0,0.83,0.83,0.83,1,0
49969,41.0,41.0,41.0,41.0,41.0,41.0,0.68,0.68,0.68,1,0
49970,12.0,12.0,65.0,65.0,53.0,53.0,0.2,1.08,0.88,4,0
49965,55.0,55.0,55.0,55.0,55.0,55.0,0.92,0.92,0.92,1,0
49968,42.0,42.0,42.0,42.0,42.0,42.0,0.7,0.7,0.7,1,0
49952,56.0,56.0,70.0,70.0,70.0,70.0,0.93,1.17,1.17,2,0
49956,64.0,64.0,68.0,68.0,68.0,68.0,1.07,1.13,1.13,2,0
49136,1530.0,630.0,1543.0,643.0,45.0,45.0,25.5,25.72,0.75,4,0
49928,119.0,119.0,121.0,121.0,121.0,121.0,1.98,2.02,2.02,3,0
50196,,,0.0,0.0,0.0,0.0,,,,0,0
50197,,,0.0,0.0,0.0,0.0,,,,0,0
50205,,,0.0,0.0,0.0,0.0,,,,0,0
50208,,,0.0,0.0,0.0,0.0,,,,0,0
50206,,,0.0,0.0,0.0,0.0,,,,0,0
50207,,,0.0,0.0,0.0,0.0,,,,0,0
50209,,,0.0,0.0,0.0,0.0,,,,0,0
50210,,,0.0,0.0,0.0,0.0,,,,0,0
50217,,,0.0,0.0,0.0,0.0,,,,0,0
50220,,,0.0,0.0,0.0,0.0,,,,0,0
50204,3.0,3.0,10.0,10.0,3.0,3.0,0.05,0.17,0.05,2,1
50200,4.0,4.0,4.0,4.0,4.0,4.0,0.07,0.07,0.07,1,0
50190,11.0,11.0,25.0,25.0,25.0,25.0,0.18,0.42,0.42,2,0
50192,4.0,4.0,34.0,34.0,25.0,25.0,0.07,0.57,0.42,2,0
50187,13.0,13.0,13.0,13.0,13.0,13.0,0.22,0.22,0.22,1,0
50185,36.0,36.0,36.0,36.0,36.0,36.0,0.6,0.6,0.6,1,0
50177,10.0,10.0,25.0,25.0,25.0,25.0,0.17,0.42,0.42,2,0
50178,16.0,16.0,32.0,32.0,27.0,27.0,0.27,0.53,0.45,6,0
50172,38.0,38.0,38.0,38.0,38.0,38.0,0.63,0.63,0.63,1,0
50170,40.0,40.0,56.0,56.0,46.0,46.0,0.67,0.93,0.77,6,0
50169,42.0,42.0,78.0,78.0,58.0,58.0,0.7,1.3,0.97,8,0
49975,11.0,11.0,76.0,76.0,12.0,12.0,0.18,1.27,0.2,2,0
49979,13.0,13.0,86.0,86.0,69.0,69.0,0.22,1.43,1.15,9,0
49962,15.0,15.0,138.0,138.0,46.0,46.0,0.25,2.3,0.77,8,0
49945,37.0,37.0,136.0,136.0,54.0,54.0,0.62,2.27,0.9,2,0
49959,18.0,18.0,144.0,144.0,57.0,57.0,0.3,2.4,0.95,7,0
50223,,,0.0,0.0,0.0,0.0,,,,0,0
50230,,,0.0,0.0,0.0,0.0,,,,0,0
50231,,,0.0,0.0,0.0,0.0,,,,0,0
50233,,,0.0,0.0,0.0,0.0,,,,0,0
50235,,,0.0,0.0,0.0,0.0,,,,0,0
50236,,,0.0,0.0,0.0,0.0,,,,0,0
50238,,,0.0,0.0,0.0,0.0,,,,0,0
50239,,,0.0,0.0,0.0,0.0,,,,0,0
43767,20203.0,6523.0,20206.0,6526.0,10907.0,3167.0,336.72,336.77,181.78,1,0
49949,138.0,138.0,138.0,138.0,138.0,138.0,2.3,2.3,2.3,1,0
50229,15.0,15.0,17.0,17.0,17.0,17.0,0.25,0.28,0.28,2,0
50232,4.0,4.0,4.0,4.0,4.0,4.0,0.07,0.07,0.07,1,0
50219,12.0,12.0,30.0,30.0,30.0,30.0,0.2,0.5,0.5,2,0
50222,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
50224,8.0,8.0,36.0,36.0,23.0,23.0,0.13,0.6,0.38,2,0
50215,37.0,37.0,37.0,37.0,37.0,37.0,0.62,0.62,0.62,1,0
50213,33.0,33.0,33.0,33.0,33.0,33.0,0.55,0.55,0.55,1,0
50195,5.0,5.0,58.0,58.0,48.0,48.0,0.08,0.97,0.8,2,0
50194,38.0,38.0,38.0,38.0,38.0,38.0,0.63,0.63,0.63,1,0
50201,7.0,7.0,33.0,33.0,22.0,22.0,0.12,0.55,0.37,3,0
49980,17.0,17.0,125.0,125.0,109.0,109.0,0.28,2.08,1.82,3,0
50189,35.0,35.0,51.0,51.0,51.0,51.0,0.58,0.85,0.85,2,0
49967,23.0,23.0,160.0,160.0,48.0,48.0,0.38,2.67,0.8,3,0
50247,,,0.0,0.0,0.0,0.0,,,,0,0
50249,,,0.0,0.0,0.0,0.0,,,,0,0
50248,,,0.0,0.0,0.0,0.0,,,,0,0
50253,,,0.0,0.0,0.0,0.0,,,,0,0
43072,23185.0,7705.0,23185.0,7705.0,3869.0,1169.0,386.42,386.42,64.48,1,0
44934,14697.0,5157.0,14698.0,5158.0,5398.0,1798.0,244.95,244.97,89.97,1,0
46903,9987.0,3203.0,9987.0,3203.0,5433.0,1350.0,166.45,166.45,90.55,1,0
48075,4814.0,2114.0,4814.0,2114.0,410.0,410.0,80.23,80.23,6.83,1,0
48524,4443.0,1743.0,4444.0,1744.0,1612.0,678.0,74.05,74.07,26.87,1,0
50263,,,0.0,0.0,0.0,0.0,,,,0,0
50266,,,0.0,0.0,0.0,0.0,,,,0,0
50264,1.0,0.0,1.0,0.0,1.0,0.0,0.02,0.02,0.02,1,0
50255,24.0,0.0,24.0,0.0,24.0,0.0,0.4,0.4,0.4,1,0
50257,18.0,0.0,18.0,0.0,18.0,0.0,0.3,0.3,0.3,1,0
50261,13.0,0.0,13.0,0.0,13.0,0.0,0.22,0.22,0.22,1,0
50252,2.0,0.0,2.0,0.0,2.0,0.0,0.03,0.03,0.03,1,0
50246,8.0,0.0,41.0,0.0,8.0,0.0,0.13,0.68,0.13,4,0
50251,37.0,0.0,37.0,0.0,37.0,0.0,0.62,0.62,0.62,1,0
50254,33.0,0.0,33.0,0.0,33.0,0.0,0.55,0.55,0.55,1,0
50243,6.0,1.0,6.0,1.0,6.0,1.0,0.1,0.1,0.1,1,0
50244,2.0,1.0,35.0,1.0,35.0,1.0,0.03,0.58,0.58,2,1
50227,8.0,8.0,45.0,37.0,39.0,37.0,0.13,0.75,0.65,2,0
50228,11.0,11.0,70.0,37.0,70.0,37.0,0.18,1.17,1.17,2,0
50241,37.0,12.0,37.0,12.0,37.0,12.0,0.62,0.62,0.62,1,0
50221,17.0,17.0,93.0,60.0,79.0,60.0,0.28,1.55,1.32,2,0
50226,43.0,38.0,48.0,38.0,48.0,38.0,0.72,0.8,0.8,2,0
50225,48.0,39.0,82.0,39.0,49.0,39.0,0.8,1.37,0.82,4,0
50218,73.0,64.0,108.0,64.0,77.0,64.0,1.22,1.8,1.28,7,0
50212,86.0,79.0,118.0,79.0,93.0,79.0,1.43,1.97,1.55,4,0
50211,86.0,79.0,96.0,79.0,94.0,79.0,1.43,1.6,1.57,7,0
50183,13.0,13.0,131.0,129.0,60.0,60.0,0.22,2.18,1.0,3,0
50199,94.0,88.0,125.0,88.0,94.0,88.0,1.57,2.08,1.57,6,0
50203,89.0,82.0,117.0,82.0,101.0,82.0,1.48,1.95,1.68,5,0
48673,54.0,54.0,3417.0,1603.0,118.0,118.0,0.9,56.95,1.97,5,1
10632,199.0,199.0,1289.0,449.0,1117.0,277.0,3.32,21.48,18.62,2,0
10841,279.0,162.0,301.0,162.0,290.0,162.0,4.65,5.02,4.83,2,0
3153,2290.0,156.0,2303.0,169.0,2295.0,161.0,38.17,38.38,38.25,3,1
10154,1074.0,312.0,1268.0,505.0,1219.0,456.0,17.9,21.13,20.32,2,0
50274,,,0.0,0.0,0.0,0.0,,,,0,0
50275,,,0.0,0.0,0.0,0.0,,,,0,0
50276,,,0.0,0.0,0.0,0.0,,,,0,0
50278,,,0.0,0.0,0.0,0.0,,,,0,0
50279,,,0.0,0.0,0.0,0.0,,,,0,0
50280,,,0.0,0.0,0.0,0.0,,,,0,0
50282,,,0.0,0.0,0.0,0.0,,,,0,0
50281,,,0.0,0.0,0.0,0.0,,,,0,0
50291,,,0.0,0.0,0.0,0.0,,,,0,0
49951,,,263.0,240.0,227.0,227.0,,4.38,3.78,0,0
49950,,,263.0,240.0,227.0,227.0,,4.38,3.78,0,0
50202,,,109.0,86.0,73.0,73.0,,1.82,1.22,0,0
50272,4.0,0.0,33.0,0.0,7.0,0.0,0.07,0.55,0.12,11,1
50284,1.0,0.0,14.0,0.0,13.0,0.0,0.02,0.23,0.22,6,0
50285,1.0,0.0,1.0,0.0,1.0,0.0,0.02,0.02,0.02,1,0
50289,3.0,0.0,3.0,0.0,3.0,0.0,0.05,0.05,0.05,1,0
50265,9.0,0.0,58.0,0.0,24.0,0.0,0.15,0.97,0.4,9,0
50268,12.0,0.0,41.0,0.0,20.0,0.0,0.2,0.68,0.33,8,0
50269,33.0,0.0,33.0,0.0,33.0,0.0,0.55,0.55,0.55,1,0
50270,8.0,0.0,18.0,0.0,12.0,0.0,0.13,0.3,0.2,4,0
50273,36.0,0.0,36.0,0.0,36.0,0.0,0.6,0.6,0.6,1,0
50262,34.0,0.0,34.0,0.0,34.0,0.0,0.57,0.57,0.57,1,0
50234,38.0,28.0,113.0,28.0,41.0,28.0,0.63,1.88,0.68,8,0
50256,39.0,0.0,39.0,0.0,39.0,0.0,0.65,0.65,0.65,1,0
50258,34.0,0.0,34.0,0.0,34.0,0.0,0.57,0.57,0.57,1,0
